timestamp,rule_id,rule_level,rule_description,rule_groups,agent_name,src_ip,dst_ip,dst_port,hit_count_60s,hour_of_day,label
2026-06-24 17:49:45.895000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,759,17,1
2026-06-24 17:49:45.895000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,759,17,1
2026-06-24 17:49:45.895000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,759,17,1
2026-06-24 17:49:45.895000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,759,17,1
2026-06-24 17:49:45.895000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,759,17,1
2026-06-24 17:49:45.896000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,760,17,1
2026-06-24 17:49:45.900000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.901000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,762,17,1
2026-06-24 17:49:45.901000+00:00,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,762,17,1
2026-06-24 17:49:45.901000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.902000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,765,17,1
2026-06-24 17:49:45.902000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,765,17,1
2026-06-24 17:49:45.902000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,765,17,1
2026-06-24 17:49:45.903000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.903000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.903000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.903000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.903000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.904000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.905000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.905000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.909000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.909000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,773,17,1
2026-06-24 17:49:45.911000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.914000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,776,17,1
2026-06-24 17:49:45.914000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,776,17,1
2026-06-24 17:49:45.914000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,776,17,1
2026-06-24 17:49:45.915000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,777,17,1
2026-06-24 17:49:45.917000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.919000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,779,17,1
2026-06-24 17:49:45.919000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,779,17,1
2026-06-24 17:49:45.920000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,782,17,1
2026-06-24 17:49:45.920000+00:00,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,782,17,1
2026-06-24 17:49:45.920000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,782,17,1
2026-06-24 17:49:45.922000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.923000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,784,17,1
2026-06-24 17:49:45.923000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,784,17,1
2026-06-24 17:49:45.927000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.931000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,785,17,1
2026-06-24 17:49:45.932000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,786,17,1
2026-06-24 17:49:45.933000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.933000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,789,17,1
2026-06-24 17:49:45.933000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,789,17,1
2026-06-24 17:49:45.933000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,789,17,1
2026-06-24 17:49:45.937000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,790,17,1
2026-06-24 17:49:45.938000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.938000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,794,17,1
2026-06-24 17:49:45.938000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,794,17,1
2026-06-24 17:49:45.938000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,794,17,1
2026-06-24 17:49:45.938000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,794,17,1
2026-06-24 17:49:45.942000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,795,17,1
2026-06-24 17:49:45.943000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,798,17,1
2026-06-24 17:49:45.943000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,798,17,1
2026-06-24 17:49:45.943000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,798,17,1
2026-06-24 17:49:45.945000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,799,17,1
2026-06-24 17:49:45.945000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.950000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,800,17,1
2026-06-24 17:49:45.950000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.953000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,804,17,1
2026-06-24 17:49:45.953000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,804,17,1
2026-06-24 17:49:45.953000+00:00,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,804,17,1
2026-06-24 17:49:45.953000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,804,17,1
2026-06-24 17:49:45.956000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,806,17,1
2026-06-24 17:49:45.956000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,806,17,1
2026-06-24 17:49:45.957000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,810,17,1
2026-06-24 17:49:45.957000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,810,17,1
2026-06-24 17:49:45.957000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,810,17,1
2026-06-24 17:49:45.957000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,810,17,1
2026-06-24 17:49:45.957000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.961000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.962000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,814,17,1
2026-06-24 17:49:45.962000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,814,17,1
2026-06-24 17:49:45.962000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,814,17,1
2026-06-24 17:49:45.962000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,814,17,1
2026-06-24 17:49:45.966000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.968000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,815,17,1
2026-06-24 17:49:45.969000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,816,17,1
2026-06-24 17:49:45.971000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.972000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,819,17,1
2026-06-24 17:49:45.972000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,819,17,1
2026-06-24 17:49:45.972000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,819,17,1
2026-06-24 17:49:45.974000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,823,17,1
2026-06-24 17:49:45.974000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,823,17,1
2026-06-24 17:49:45.974000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,823,17,1
2026-06-24 17:49:45.974000+00:00,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,823,17,1
2026-06-24 17:49:45.976000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,824,17,1
2026-06-24 17:49:45.977000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.981000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,828,17,1
2026-06-24 17:49:45.981000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,828,17,1
2026-06-24 17:49:45.981000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,828,17,1
2026-06-24 17:49:45.981000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,828,17,1
2026-06-24 17:49:45.982000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,829,17,1
2026-06-24 17:49:45.982000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.986000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,833,17,1
2026-06-24 17:49:45.986000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,833,17,1
2026-06-24 17:49:45.986000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,833,17,1
2026-06-24 17:49:45.986000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,833,17,1
2026-06-24 17:49:45.987000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:45.991000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,838,17,1
2026-06-24 17:49:45.991000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,838,17,1
2026-06-24 17:49:45.991000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,838,17,1
2026-06-24 17:49:45.991000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,838,17,1
2026-06-24 17:49:45.991000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,838,17,1
2026-06-24 17:49:45.993000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:46+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,843,17,1
2026-06-24 17:49:46+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,843,17,1
2026-06-24 17:49:46+00:00,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,843,17,1
2026-06-24 17:49:46+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,843,17,1
2026-06-24 17:49:46+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,843,17,1
2026-06-24 17:49:46+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:46.005000+00:00,554,5,File added to the system.,ossec|syscheck|syscheck_entry_added|syscheck_file,agent-vm3,,,,0,17,0
2026-06-24 17:49:46.007000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,845,17,1
2026-06-24 17:49:46.007000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,845,17,1
2026-06-24 17:49:46.017000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,849,17,1
2026-06-24 17:49:46.017000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,849,17,1
2026-06-24 17:49:46.017000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,849,17,1
2026-06-24 17:49:46.017000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,849,17,1
2026-06-24 17:49:46.018000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,850,17,1
2026-06-24 17:49:46.031000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,851,17,1
2026-06-24 17:49:46.032000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,854,17,1
2026-06-24 17:49:46.032000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,854,17,1
2026-06-24 17:49:46.032000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,854,17,1
2026-06-24 17:49:46.033000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,855,17,1
2026-06-24 17:49:46.035000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,857,17,1
2026-06-24 17:49:46.035000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,857,17,1
2026-06-24 17:49:46.036000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,860,17,1
2026-06-24 17:49:46.036000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,860,17,1
2026-06-24 17:49:46.036000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,860,17,1
2026-06-24 17:49:46.049000+00:00,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,861,17,1
2026-06-24 17:49:46.052000+00:00,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,10.0.0.6,10.0.0.5,80.0,863,17,1
