timestamp,rule_id,rule_level,rule_description,rule_groups,agent_name,agent_id,src_ip,dst_ip,dst_port,label,hit_count_60s,hour_of_day
2026-06-24 05:22:53.021000+00:00,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,1,45.148.10.147,,,0,1,5
2026-06-24 05:23:03.035000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:23:15.046000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,2,5
2026-06-24 05:23:19.745000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.7.119,,,0,2,5
2026-06-24 05:23:21.747000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,1,5
2026-06-24 05:23:21.777000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:23:41.846000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,1,5
2026-06-24 05:23:41.847000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,2,5
2026-06-24 05:23:45.078000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.71.20.55,,,0,1,5
2026-06-24 05:23:45.118000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.71.20.55,,,0,2,5
2026-06-24 05:23:47.869000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,101.47.8.187,,,0,1,5
2026-06-24 05:23:53.841000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,1,5
2026-06-24 05:23:53.842000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:24:13.104000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:24:25.123000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,1,5
2026-06-24 05:24:27.115000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,2,5
2026-06-24 05:24:29.123000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,157.10.100.12,,,0,2,5
2026-06-24 05:24:29.123000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,157.10.100.12,,,0,2,5
2026-06-24 05:24:58.072000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,1,5
2026-06-24 05:24:58.092000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:24:59.153000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,1,5
2026-06-24 05:25:21.183000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.7.119,,,0,1,5
2026-06-24 05:25:25.192000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:25:25.225000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,1,5
2026-06-24 05:25:25.252000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,2,5
2026-06-24 05:25:34.162000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:25:34.162000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:25:35.193000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,2,5
2026-06-24 05:26:00.238000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,1,5
2026-06-24 05:26:00.248000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,2,5
2026-06-24 05:26:11.228000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,103.147.248.23,,,0,1,5
2026-06-24 05:26:17.229000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,1,5
2026-06-24 05:26:17.270000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,2,5
2026-06-24 05:26:18.269000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,101.47.8.187,,,0,1,5
2026-06-24 05:26:30.299000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.7.119,,,0,1,5
2026-06-24 05:26:32.300000+00:00,5740,4,sshd: connection reset by peer,syslog|sshd,vm1-manager,0,,,,0,0,5
2026-06-24 05:26:32.300000+00:00,5762,4,sshd: connection reset,syslog|sshd,vm1-manager,0,116.110.7.119,,,0,2,5
2026-06-24 05:26:35.260000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:26:49.253000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,1,5
2026-06-24 05:27:07.274000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.7.119,,,0,3,5
2026-06-24 05:27:22.416000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,2,5
2026-06-24 05:27:22.416000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,2,5
2026-06-24 05:27:29.299000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,2,5
2026-06-24 05:27:37.305000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,1,5
2026-06-24 05:27:37.346000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,2,5
2026-06-24 05:27:39.306000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.139.39.150,,,0,1,5
2026-06-24 05:27:47.317000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:28:05.334000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,1,5
2026-06-24 05:28:05.375000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,2,5
2026-06-24 05:28:18.564000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.7.119,,,0,1,5
2026-06-24 05:28:18.564000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:28:18.564000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:28:22.574000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,1,5
2026-06-24 05:28:22.575000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,2,5
2026-06-24 05:28:25.355000+00:00,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,1,45.148.10.147,,,0,1,5
2026-06-24 05:28:45.379000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,1,5
2026-06-24 05:28:50.671000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,101.47.8.187,,,0,1,5
2026-06-24 05:28:59.441000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:29:09.403000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,157.10.100.12,,,0,1,5
2026-06-24 05:29:09.404000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,157.10.100.12,,,0,2,5
2026-06-24 05:29:11.414000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.7.119,,,0,2,5
2026-06-24 05:29:27.420000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,1,5
2026-06-24 05:29:27.469000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,2,5
2026-06-24 05:29:36.786000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.7.119,,,0,2,5
2026-06-24 05:29:47.441000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,1,5
2026-06-24 05:29:47.481000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,2,5
2026-06-24 05:29:53.452000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,2,5
2026-06-24 05:29:53.452000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,2,5
2026-06-24 05:30:09.465000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:30:33.037000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,1,5
2026-06-24 05:30:33.039000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,2,5
2026-06-24 05:30:37.057000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,1,5
2026-06-24 05:30:37.127000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:31:17.178000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,101.47.8.187,,,0,1,5
2026-06-24 05:31:23.541000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,157.10.100.12,,,0,1,5
2026-06-24 05:31:23.541000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:31:25.581000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,157.10.100.12,,,0,2,5
2026-06-24 05:31:37.231000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.7.119,,,0,1,5
2026-06-24 05:31:39.562000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,2,5
2026-06-24 05:31:39.562000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,2,5
2026-06-24 05:31:57.576000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.7.119,,,0,2,5
2026-06-24 05:32:09.325000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,1,5
2026-06-24 05:32:09.326000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,2,5
2026-06-24 05:32:15.347000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,1,5
2026-06-24 05:32:15.409000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:32:37.620000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:32:57.633000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,141.98.83.240,,,0,1,5
2026-06-24 05:33:13.495000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,1,5
2026-06-24 05:33:13.496000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:33:43.598000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.15.47,,,0,1,5
2026-06-24 05:33:47.617000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,101.47.8.187,,,0,1,5
2026-06-24 05:33:49.628000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.15.47,,,0,2,5
2026-06-24 05:33:49.697000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:33:53.689000+00:00,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,1,62.60.130.219,,,0,1,5
2026-06-24 05:33:55.697000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.71.20.55,,,0,1,5
2026-06-24 05:33:55.746000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.71.20.55,,,0,2,5
2026-06-24 05:34:31.728000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,1,5
2026-06-24 05:34:31.769000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,2,5
2026-06-24 05:34:31.770000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,1,5
2026-06-24 05:34:31.778000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,2,5
2026-06-24 05:34:33.729000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,1,5
2026-06-24 05:34:33.730000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,2,5
2026-06-24 05:34:41.737000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.15.47,,,0,3,5
2026-06-24 05:34:47.787000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,1,5
2026-06-24 05:34:59.758000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:35:01.757000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,3,5
2026-06-24 05:35:01.780000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,4,5
2026-06-24 05:35:03.816000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,2,5
2026-06-24 05:35:03.816000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,218.190.8.165,,,0,2,5
2026-06-24 05:35:23.780000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,1,5
2026-06-24 05:35:23.821000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,186.146.235.58,,,0,2,5
2026-06-24 05:35:47.982000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,1,5
2026-06-24 05:35:49.939000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:35:55.823000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.15.47,,,0,1,5
2026-06-24 05:36:11.887000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:36:11.996000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,101.47.8.187,,,0,1,5
2026-06-24 05:36:13.837000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,1,5
2026-06-24 05:36:15.876000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,2,5
2026-06-24 05:36:15.876000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,2,5
2026-06-24 05:36:24.086000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.15.47,,,0,2,5
2026-06-24 05:36:37.860000+00:00,5740,4,sshd: connection reset by peer,syslog|sshd,agent-vm2,1,,,,0,0,5
2026-06-24 05:36:37.919000+00:00,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,1,45.33.12.214,,,0,1,5
2026-06-24 05:36:40.171000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:36:40.171000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:36:54.227000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,1,5
2026-06-24 05:36:54.237000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,2,5
2026-06-24 05:37:09.891000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,1,5
2026-06-24 05:37:09.932000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,2,5
2026-06-24 05:37:22.303000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,116.110.15.47,,,0,2,5
2026-06-24 05:37:23.912000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:37:30.333000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:37:30.333000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:37:37.924000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.15.47,,,0,2,5
2026-06-24 05:37:39.925000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,3,5
2026-06-24 05:37:39.927000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,4,5
2026-06-24 05:38:07.951000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,193.46.255.86,,,0,1,5
2026-06-24 05:38:19.974000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,1,5
2026-06-24 05:38:20.006000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,43.134.42.6,,,0,2,5
2026-06-24 05:38:22.476000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:38:22.476000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:38:25.975000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,83.229.8.197,,,0,1,5
2026-06-24 05:38:35.995000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:38:40.526000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,101.47.8.187,,,0,1,5
2026-06-24 05:39:06.011000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,185.65.202.199,,,0,1,5
2026-06-24 05:39:12.610000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,1,5
2026-06-24 05:39:12.611000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,123.58.215.196,,,0,2,5
2026-06-24 05:39:20.628000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,2,5
2026-06-24 05:39:20.628000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,211.251.245.88,,,0,2,5
2026-06-24 05:39:26.038000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,1,5
2026-06-24 05:39:26.079000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,46.101.180.162,,,0,2,5
2026-06-24 05:39:46.059000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,118.216.88.229,,,0,1,5
2026-06-24 05:39:46.101000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,116.110.15.47,,,0,1,5
2026-06-24 05:39:54.062000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,107.155.88.70,,,0,1,5
2026-06-24 05:40:04.071000+00:00,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,1,45.148.10.157,,,0,1,5
2026-06-24 05:40:04.072000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,1,5
2026-06-24 05:40:04.112000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,1,182.93.50.90,,,0,2,5
2026-06-24 05:40:08.789000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
2026-06-24 05:40:08.789000+00:00,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,0,124.156.129.246,,,0,2,5
