timestamp,rule_id,rule_level,rule_description,rule_groups,agent_name,agent_id,src_ip,dst_ip,dst_port,label
2026-06-24T15:38:03.813+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:38:03.813+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:38:03.813+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:38:03.813+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:38:03.794+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:38:05.922+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,209.99.185.239,,,
2026-06-24T15:39:07.627+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.36.111.119,,,
2026-06-24T15:39:07.668+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.36.111.119,,,
2026-06-24T15:39:31.642+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:39:31.692+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:39:47.662+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,83.229.8.197,,,
2026-06-24T15:40:31.703+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:40:31.743+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:40:37.713+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,141.98.83.240,,,
2026-06-24T15:40:40.184+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,111.70.32.50,,,
2026-06-24T15:40:46.192+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,209.99.185.239,,,
2026-06-24T15:41:04.224+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:41:04.224+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:41:16.244+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,193.46.255.86,,,
2026-06-24T15:41:30.366+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:41:30.366+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:41:32.274+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:41:32.274+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:41:32.274+0000,86003,3,Docker: Error message,docker|docker-error,vm1-manager,000,,,,
2026-06-24T15:41:45.784+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,45.148.10.121,,,
2026-06-24T15:42:19.813+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:42:19.862+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:42:29.824+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,83.229.8.197,,,
2026-06-24T15:43:08.470+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:43:08.470+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:43:13.870+0000,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,001,45.148.10.157,,,
2026-06-24T15:43:23.880+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,65.20.149.239,,,
2026-06-24T15:43:24.487+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,209.99.185.239,,,
2026-06-24T15:44:02.506+0000,5762,4,sshd: connection reset,syslog|sshd,vm1-manager,000,182.8.100.18,,,
2026-06-24T15:45:14.004+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,83.229.8.197,,,
2026-06-24T15:45:30.548+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,144.22.210.132,,,
2026-06-24T15:46:06.057+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:46:06.098+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:46:08.554+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,209.99.185.239,,,
2026-06-24T15:46:44.561+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,60.174.35.18,,,
2026-06-24T15:47:12.567+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:47:12.596+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:47:52.138+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:47:52.179+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:48:00.140+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,83.229.8.197,,,
2026-06-24T15:48:30.144+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:48:30.184+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:48:38.145+0000,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,001,45.148.10.157,,,
2026-06-24T15:48:44.146+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,80.191.103.21,,,
2026-06-24T15:48:50.598+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,209.99.185.239,,,
2026-06-24T15:49:46.177+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,96.56.228.149,,,
2026-06-24T15:49:56.186+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,2.57.121.112,,,
2026-06-24T15:50:08.239+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:50:08.239+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:50:40.232+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,83.229.8.197,,,
2026-06-24T15:51:10.646+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:51:10.646+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:51:24.278+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,2.57.121.25,,,
2026-06-24T15:51:30.662+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,209.99.185.239,,,
2026-06-24T15:51:32.286+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.36.111.119,,,
2026-06-24T15:51:32.287+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.36.111.119,,,
2026-06-24T15:51:50.305+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:51:50.346+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:52:40.356+0000,31101,5,Web server 400 error code.,web|accesslog|attack,agent-vm2,001,66.132.186.163,,,
2026-06-24T15:52:56.373+0000,31101,5,Web server 400 error code.,web|accesslog|attack,agent-vm2,001,66.132.186.163,,,
2026-06-24T15:53:04.705+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:53:04.705+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,178.128.1.119,,,
2026-06-24T15:53:34.410+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:53:34.451+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:53:42.418+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,170.106.105.73,,,
2026-06-24T15:53:42.420+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,170.106.105.73,,,
2026-06-24T15:54:04.441+0000,5762,4,sshd: connection reset,syslog|sshd,agent-vm2,001,45.148.10.141,,,
2026-06-24T15:54:12.752+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,vm1-manager,000,209.99.185.239,,,
2026-06-24T15:54:18.640+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,27.121.83.84,,,
2026-06-24T15:55:35.092+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:55:42.544+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.79.165.43,,,
2026-06-24T15:56:57.645+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.36.111.119,,,
2026-06-24T15:56:58.844+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:56:58.846+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,101.36.111.119,,,
2026-06-24T15:56:58.844+0000,5710,5,sshd: Attempt to login using a non-existent user,syslog|sshd|authentication_failed|invalid_login,agent-vm2,001,123.58.210.86,,,
2026-06-24T15:57:58.886+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.438+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.439+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:58.886+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.439+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.439+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.439+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.439+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.439+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.441+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.535+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.738+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:00.688+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:57:59.439+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.194+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.334+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.383+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.430+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.432+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.433+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.499+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.500+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.541+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.552+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.552+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.553+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.553+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.553+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T15:58:01.556+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
